time,x1,y1,v1,r1,x2,y2,v2,r2,x3,y3,v3,r3
1716558408.971770,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.060811,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.149621,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.238602,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.327571,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.416772,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.505644,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.594563,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.683534,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.772567,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.861512,0,0,0,0,0,0,0,0,0,0,0,0
1716558409.950388,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.039699,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.128497,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.217677,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.306435,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.395539,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.484588,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.573687,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.662418,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.751679,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.840362,0,0,0,0,0,0,0,0,0,0,0,0
1716558410.929422,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.018441,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.107614,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.196192,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.285625,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.374255,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.463573,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.552488,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.641518,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.730205,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.819413,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.908175,0,0,0,0,0,0,0,0,0,0,0,0
1716558411.997232,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.086303,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.175220,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.264199,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.353260,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.442140,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.531464,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.620287,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.709198,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.798265,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.887266,0,0,0,0,0,0,0,0,0,0,0,0
1716558412.976143,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.065336,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.154190,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.242906,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.332179,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.420993,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.509948,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.599137,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.687841,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.777228,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.865973,0,0,0,0,0,0,0,0,0,0,0,0
1716558413.955114,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.044002,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.133103,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.222040,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.311059,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.400112,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.489019,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.578017,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.666645,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.755892,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.844987,0,0,0,0,0,0,0,0,0,0,0,0
1716558414.933981,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.022790,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.111641,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.200808,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.289878,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.378818,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.468094,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.556910,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.646059,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.734903,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.823868,0,0,0,0,0,0,0,0,0,0,0,0
1716558415.912840,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.002047,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.090904,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.179590,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.268731,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.357676,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.446785,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.535965,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.624814,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.713787,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.802627,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.891791,0,0,0,0,0,0,0,0,0,0,0,0
1716558416.980746,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.069649,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.158511,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.247691,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.336491,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.425603,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.514635,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.603766,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.692371,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.781671,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.870491,0,0,0,0,0,0,0,0,0,0,0,0
1716558417.959509,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.048465,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.137557,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.226579,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.315490,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.404627,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.493581,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.582569,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.671160,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.760588,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.849479,0,0,0,0,0,0,0,0,0,0,0,0
1716558418.938432,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.027498,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.116668,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.205448,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.294552,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.383365,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.472631,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.561336,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.650557,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.739272,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.828456,0,0,0,0,0,0,0,0,0,0,0,0
1716558419.917210,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.006184,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.095477,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.184396,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.273330,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.362409,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.451085,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.540243,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.629156,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.718400,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.807092,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.896173,0,0,0,0,0,0,0,0,0,0,0,0
1716558420.985079,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.074163,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.163208,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.252290,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.341195,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.430223,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.519151,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.608265,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.697093,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.786195,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.875165,0,0,0,0,0,0,0,0,0,0,0,0
1716558421.963987,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.053045,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.142036,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.231020,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.320108,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.409053,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.498072,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.586901,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.675932,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.765003,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.853899,0,0,0,0,0,0,0,0,0,0,0,0
1716558422.943119,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.031831,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.121045,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.209762,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.298879,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.387588,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.476946,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.565790,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.655041,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.743792,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.832777,0,0,0,0,0,0,0,0,0,0,0,0
1716558423.921707,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.010881,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.099764,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.188819,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.277656,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.366818,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.455817,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.544677,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.633892,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.722920,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.811675,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.900674,0,0,0,0,0,0,0,0,0,0,0,0
1716558424.989711,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.078761,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.167759,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.256684,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.345460,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.434759,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.523504,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.612692,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.701697,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.790656,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.879558,0,0,0,0,0,0,0,0,0,0,0,0
1716558425.968667,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.057616,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.146746,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.235415,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.324419,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.413622,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.502524,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.591462,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.680605,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.769477,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.858355,0,0,0,0,0,0,0,0,0,0,0,0
1716558426.947458,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.036422,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.125528,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.214246,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.303566,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.392340,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.481541,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.570164,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.659606,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.748222,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.837378,0,0,0,0,0,0,0,0,0,0,0,0
1716558427.926284,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.015340,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.104251,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.193246,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.282224,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.371254,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.460209,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.549292,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.638158,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.727188,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.816271,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.905372,0,0,0,0,0,0,0,0,0,0,0,0
1716558428.994185,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.083156,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.172117,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.261046,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.350202,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.439144,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.528151,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.616905,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.706016,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.795167,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.883993,0,0,0,0,0,0,0,0,0,0,0,0
1716558429.973180,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.062087,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.151138,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.240129,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.329067,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.417888,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.507114,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.595914,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.685097,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.773819,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.862986,0,0,0,0,0,0,0,0,0,0,0,0
1716558430.951996,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.040830,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.130679,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.218996,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.307963,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.396843,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.486097,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.574763,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.663749,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.752984,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.841945,0,0,0,0,0,0,0,0,0,0,0,0
1716558431.930795,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.019815,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.108554,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.197921,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.286654,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.375824,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.464758,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.553851,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.642851,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.731903,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.820601,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.909560,0,0,0,0,0,0,0,0,0,0,0,0
1716558432.998715,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.087808,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.176756,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.265709,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.354552,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.443675,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.532659,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.621564,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.710533,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.799632,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.888602,0,0,0,0,0,0,0,0,0,0,0,0
1716558433.977519,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.066477,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.155510,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.244606,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.333519,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.422577,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.511577,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.600436,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.689570,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.778551,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.867520,0,0,0,0,0,0,0,0,0,0,0,0
1716558434.956324,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.045400,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.134547,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.223383,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.312399,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.401491,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.490363,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.579338,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.668549,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.757437,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.846492,0,0,0,0,0,0,0,0,0,0,0,0
1716558435.935200,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.024400,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.113255,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.202235,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.291248,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.380327,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.469270,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.558510,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.647240,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.736314,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.825116,0,0,0,0,0,0,0,0,0,0,0,0
1716558436.914262,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.003225,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.092257,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.181245,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.270338,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.359132,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.448052,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.537209,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.626196,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.715150,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.804134,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.893075,0,0,0,0,0,0,0,0,0,0,0,0
1716558437.982203,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.070964,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.159995,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.249068,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.338091,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.427095,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.515801,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.604983,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.693701,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.783075,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.872090,0,0,0,0,0,0,0,0,0,0,0,0
1716558438.960793,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.049957,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.138974,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.228026,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.316992,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.405821,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.494862,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.584019,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.672905,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.761882,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.850980,0,0,0,0,0,0,0,0,0,0,0,0
1716558439.939708,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.028779,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.117847,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.206921,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.295816,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.384793,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.473672,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.562879,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.651817,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.740775,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.829599,0,0,0,0,0,0,0,0,0,0,0,0
1716558440.918797,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.007806,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.096930,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.185621,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.274819,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.363701,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.452907,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.541597,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.630822,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.719733,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.808833,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.897662,0,0,0,0,0,0,0,0,0,0,0,0
1716558441.986527,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.075492,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.164692,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.253452,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.342607,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.431586,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.520480,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.609518,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.698557,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.787653,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.876512,0,0,0,0,0,0,0,0,0,0,0,0
1716558442.965300,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.054325,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.143256,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.232522,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.321347,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.410495,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.499152,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.588321,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.677329,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.766279,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.855367,0,0,0,0,0,0,0,0,0,0,0,0
1716558443.944350,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.033410,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.122365,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.211422,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.300326,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.389301,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.478223,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.567320,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.656157,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.745204,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.834288,0,0,0,0,0,0,0,0,0,0,0,0
1716558444.923410,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.012125,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.101356,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.190178,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.279268,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.368296,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.457331,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.546025,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.635086,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.724033,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.813388,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.901988,0,0,0,0,0,0,0,0,0,0,0,0
1716558445.990927,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.080075,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.169145,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.258042,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.347287,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.435981,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.525002,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.614077,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.703095,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.791949,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.881075,0,0,0,0,0,0,0,0,0,0,0,0
1716558446.969889,0,0,0,0,0,0,0,0,0,0,0,0
1716558447.059063,0,0,0,0,0,0,0,0,0,0,0,0
1716558447.147915,0,0,0,0,0,0,0,0,0,0,0,0
1716558447.236658,0,0,0,0,0,0,0,0,0,0,0,0
1716558447.325966,0,0,0,0,0,0,0,0,0,0,0,0
1716558447.414994,0,0,0,0,0,0,0,0,0,0,0,0
1716558447.503946,0,0,0,0,0,0,0,0,0,0,0,0
1716558447.593005,0,0,0,0,0,0,0,0,0,0,0,0
1716558447.681592,0,0,0,0,0,0,0,0,0,0,0,0
